ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
462dd1,FSF117K,2022-11-20T08:28:13Z,2022-11-20,2022-11-20T09:53:27Z,2022-11-20,LSGL,LSGL,462dd1_2022-11-20 09:28:13
4b28e3,HBPMP,2022-11-20T08:37:10Z,2022-11-20,2022-11-20T09:45:41Z,2022-11-20,LSGL,LSGL,4b28e3_2022-11-20 09:37:10
a63552,N5AV,2022-11-20T09:07:12Z,2022-11-20,2022-11-20T10:58:56Z,2022-11-20,NA,LSGL,a63552_2022-11-20 10:07:12
4b1bdd,HBKOJ,2022-11-20T09:15:54Z,2022-11-20,2022-11-20T09:42:09Z,2022-11-20,LSGL,LSGL,4b1bdd_2022-11-20 10:15:54
4b1af2,HBKFI,2022-11-20T09:19:20Z,2022-11-20,2022-11-20T10:22:28Z,2022-11-20,LSGL,LSGL,4b1af2_2022-11-20 10:19:20
46316e,FSF627K,2022-11-20T11:11:40Z,2022-11-20,2022-11-20T11:53:16Z,2022-11-20,LSGL,LSGL,46316e_2022-11-20 12:11:40
4b27c0,HBPBK,2022-11-20T12:05:22Z,2022-11-20,2022-11-20T13:07:26Z,2022-11-20,LSGL,LSGL,4b27c0_2022-11-20 13:05:22
4b2ee5,HBRTT,2022-11-20T12:05:56Z,2022-11-20,2022-11-20T13:10:59Z,2022-11-20,LSZB,LSGL,4b2ee5_2022-11-20 13:05:56
4b406a,HBYKG,2022-11-20T12:31:46Z,2022-11-20,2022-11-20T12:58:21Z,2022-11-20,LSGE,LSGL,4b406a_2022-11-20 13:31:46
4627c1,FSF433W,2022-11-20T12:53:46Z,2022-11-20,2022-11-20T14:31:52Z,2022-11-20,EGKB,LSGL,4627c1_2022-11-20 13:53:46
4b3200,HBSYI,2022-11-20T13:08:16Z,2022-11-20,2022-11-20T13:42:38Z,2022-11-20,LSGL,LSGL,4b3200_2022-11-20 14:08:16
4b1af2,HBKFI,2022-11-20T13:19:10Z,2022-11-20,2022-11-20T14:51:35Z,2022-11-20,LSGL,LSGL,4b1af2_2022-11-20 14:19:10
4b28e3,HBPMP,2022-11-20T14:02:41Z,2022-11-20,2022-11-20T14:20:12Z,2022-11-20,LSGE,LSGL,4b28e3_2022-11-20 15:02:41
