ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1bdd,HBKOJ,2022-09-30T06:39:04Z,2022-09-30,2022-09-30T07:08:23Z,2022-09-30,LSGL,LSGL,4b1bdd_2022-09-30 08:39:04
4b1af2,HBKFI,2022-09-30T06:55:15Z,2022-09-30,2022-09-30T07:49:59Z,2022-09-30,LSGL,LSGL,4b1af2_2022-09-30 08:55:15
4b1bdd,HBKOJ,2022-09-30T07:18:41Z,2022-09-30,2022-09-30T07:33:59Z,2022-09-30,LSGL,LSGL,4b1bdd_2022-09-30 09:18:41
4b43ad,RGA04,2022-09-30T07:37:47Z,2022-09-30,2022-09-30T07:53:49Z,2022-09-30,LSGL,LSGN,4b43ad_2022-09-30 09:37:47
4b1bdd,HBKOJ,2022-09-30T09:15:53Z,2022-09-30,2022-09-30T10:04:06Z,2022-09-30,LSGL,LSGL,4b1bdd_2022-09-30 11:15:53
391a38,HBOJI,2022-09-30T12:00:20Z,2022-09-30,2022-09-30T12:32:37Z,2022-09-30,LSGL,LSGL,391a38_2022-09-30 14:00:20
462dd1,FSF343Y,2022-09-30T12:15:42Z,2022-09-30,2022-09-30T13:00:48Z,2022-09-30,LSGL,LFNT,462dd1_2022-09-30 14:15:42
4b2964,HBPRO,2022-09-30T12:31:12Z,2022-09-30,2022-09-30T13:18:19Z,2022-09-30,LSGL,LFGJ,4b2964_2022-09-30 14:31:12
461108,FSF801Y,2022-09-30T12:32:09Z,2022-09-30,2022-09-30T13:33:31Z,2022-09-30,LSGL,LFPB,461108_2022-09-30 14:32:09
4b1bdd,HBKOJ,2022-09-30T12:58:00Z,2022-09-30,2022-09-30T13:19:59Z,2022-09-30,LSGL,LSGL,4b1bdd_2022-09-30 14:58:00
4b1af2,HBKFI,2022-09-30T13:16:14Z,2022-09-30,2022-09-30T13:37:29Z,2022-09-30,LSGL,LSGE,4b1af2_2022-09-30 15:16:14
4b1b13,HBKGP,2022-09-30T13:40:03Z,2022-09-30,2022-09-30T14:29:11Z,2022-09-30,LSGL,LSZB,4b1b13_2022-09-30 15:40:03
4b1bdd,HBKOJ,2022-09-30T13:47:32Z,2022-09-30,2022-09-30T14:07:52Z,2022-09-30,LSGL,LSGL,4b1bdd_2022-09-30 15:47:32
4b43ad,RGA04,2022-09-30T14:22:21Z,2022-09-30,2022-09-30T14:38:18Z,2022-09-30,LSGL,LSGN,4b43ad_2022-09-30 16:22:21
49d452,OKHFH,2022-09-30T15:07:54Z,2022-09-30,2022-09-30T16:37:44Z,2022-09-30,LSGL,LKTB,49d452_2022-09-30 17:07:54
4b1af2,HBKFI,2022-09-30T15:43:48Z,2022-09-30,2022-09-30T16:43:32Z,2022-09-30,LSGL,LSGL,4b1af2_2022-09-30 17:43:48
