ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b3200,HBSYI,2023-01-20T07:56:41Z,2023-01-20,2023-01-20T08:28:11Z,2023-01-20,LSGL,LSGL,4b3200_2023-01-20 08:56:41
4b0f7f,BQA12,2023-01-20T08:48:09Z,2023-01-20,2023-01-20T09:27:44Z,2023-01-20,LSGL,LSZS,4b0f7f_2023-01-20 09:48:09
4b43b1,RGA04,2023-01-20T10:11:25Z,2023-01-20,2023-01-20T10:22:22Z,2023-01-20,LSGL,LSGB,4b43b1_2023-01-20 11:11:25
4b4455,HBZWV,2023-01-20T10:37:19Z,2023-01-20,2023-01-20T13:50:13Z,2023-01-20,LSGL,NA,4b4455_2023-01-20 11:37:19
461838,FSF619U,2023-01-20T10:39:48Z,2023-01-20,2023-01-20T12:13:30Z,2023-01-20,LSGL,EBOS,461838_2023-01-20 11:39:48
461fbd,FSF12N,2023-01-20T10:57:40Z,2023-01-20,2023-01-20T12:09:33Z,2023-01-20,LSGL,LOWS,461fbd_2023-01-20 11:57:40
4b1bdd,HBKOJ,2023-01-20T11:04:52Z,2023-01-20,2023-01-20T11:24:55Z,2023-01-20,LSGL,LSGB,4b1bdd_2023-01-20 12:04:52
4b2ef8,HBSDS,2023-01-20T12:09:45Z,2023-01-20,2023-01-20T12:25:42Z,2023-01-20,LSGL,LSGE,4b2ef8_2023-01-20 13:09:45
4b0f7f,BQA12,2023-01-20T12:32:33Z,2023-01-20,2023-01-20T13:10:24Z,2023-01-20,LSGL,LSZH,4b0f7f_2023-01-20 13:32:33
4b2964,HBPRO,2023-01-20T13:02:43Z,2023-01-20,2023-01-20T14:20:08Z,2023-01-20,LSGL,LFMZ,4b2964_2023-01-20 14:02:43
4b1bdd,HBKOJ,2023-01-20T14:35:52Z,2023-01-20,2023-01-20T15:24:18Z,2023-01-20,LSGL,LSGL,4b1bdd_2023-01-20 15:35:52
4b3200,HBSYI,2023-01-20T15:43:40Z,2023-01-20,2023-01-20T16:17:39Z,2023-01-20,LSGL,LSGL,4b3200_2023-01-20 16:43:40
4b43b1,RGA04,2023-01-20T17:32:17Z,2023-01-20,2023-01-20T18:26:17Z,2023-01-20,LSGL,LSGL,4b43b1_2023-01-20 18:32:17
