ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43b2,HBZQO,2022-10-12T05:57:24Z,2022-10-12,2022-10-12T06:08:36Z,2022-10-12,LSGL,LSGT,4b43b2_2022-10-12 07:57:24
46208f,FSF835S,2022-10-12T07:14:12Z,2022-10-12,2022-10-12T10:17:28Z,2022-10-12,LSGL,LPPR,46208f_2022-10-12 09:14:12
46316e,FSF213R,2022-10-12T09:29:45Z,2022-10-12,2022-10-12T10:28:57Z,2022-10-12,LSGL,LFPB,46316e_2022-10-12 11:29:45
461838,FSF183R,2022-10-12T10:01:19Z,2022-10-12,2022-10-12T10:54:14Z,2022-10-12,LSGL,LIPB,461838_2022-10-12 12:01:19
461981,FSF512N,2022-10-12T10:54:51Z,2022-10-12,2022-10-12T11:51:27Z,2022-10-12,LSGL,LFMD,461981_2022-10-12 12:54:51
4b2837,HBPFZ,2022-10-12T11:04:37Z,2022-10-12,2022-10-12T11:25:54Z,2022-10-12,LSGL,LSGB,4b2837_2022-10-12 13:04:37
391a38,HBOJI,2022-10-12T12:34:45Z,2022-10-12,2022-10-12T12:47:41Z,2022-10-12,LSGL,LSGY,391a38_2022-10-12 14:34:45
4b1fa1,HBLZL,2022-10-12T13:10:53Z,2022-10-12,2022-10-12T13:28:02Z,2022-10-12,LSGL,LSGL,4b1fa1_2022-10-12 15:10:53
4b28e3,HBPMP,2022-10-12T13:19:59Z,2022-10-12,2022-10-12T14:18:50Z,2022-10-12,LSGL,LSGL,4b28e3_2022-10-12 15:19:59
4b4389,HBZOZ,2022-10-12T14:50:44Z,2022-10-12,2022-10-12T15:01:44Z,2022-10-12,LSGL,LSGB,4b4389_2022-10-12 16:50:44
4b4271,HBZEF,2022-10-12T14:58:39Z,2022-10-12,2022-10-12T15:21:19Z,2022-10-12,LSGL,LSGB,4b4271_2022-10-12 16:58:39
4b43ab,RGA03,2022-10-12T21:22:03Z,2022-10-12,2022-10-12T21:43:33Z,2022-10-12,LSGL,LSZB,4b43ab_2022-10-12 23:22:03
