ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
462dd1,FSF117K,2022-11-20T08:28:13Z,2022-11-20,2022-11-20T09:53:27Z,2022-11-20,LSGL,LSGL,462dd1_2022-11-20 09:28:13
4b28e3,HBPMP,2022-11-20T08:37:10Z,2022-11-20,2022-11-20T09:45:41Z,2022-11-20,LSGL,LSGL,4b28e3_2022-11-20 09:37:10
4b1bdd,HBKOJ,2022-11-20T09:15:54Z,2022-11-20,2022-11-20T09:42:09Z,2022-11-20,LSGL,LSGL,4b1bdd_2022-11-20 10:15:54
4b1af2,HBKFI,2022-11-20T09:19:20Z,2022-11-20,2022-11-20T10:22:28Z,2022-11-20,LSGL,LSGL,4b1af2_2022-11-20 10:19:20
4b28e3,HBPMP,2022-11-20T10:43:26Z,2022-11-20,2022-11-20T11:06:07Z,2022-11-20,LSGL,LSGE,4b28e3_2022-11-20 11:43:26
46316e,FSF627K,2022-11-20T11:11:40Z,2022-11-20,2022-11-20T11:53:16Z,2022-11-20,LSGL,LSGL,46316e_2022-11-20 12:11:40
4b27c0,HBPBK,2022-11-20T12:05:22Z,2022-11-20,2022-11-20T13:07:26Z,2022-11-20,LSGL,LSGL,4b27c0_2022-11-20 13:05:22
4b3200,HBSYI,2022-11-20T13:08:16Z,2022-11-20,2022-11-20T13:42:38Z,2022-11-20,LSGL,LSGL,4b3200_2022-11-20 14:08:16
4b1af2,HBKFI,2022-11-20T13:19:10Z,2022-11-20,2022-11-20T14:51:35Z,2022-11-20,LSGL,LSGL,4b1af2_2022-11-20 14:19:10
4b2ee5,HBRTT,2022-11-20T14:05:15Z,2022-11-20,2022-11-20T14:30:57Z,2022-11-20,LSGL,LSZB,4b2ee5_2022-11-20 15:05:15
4b406a,HBYKG,2022-11-20T14:54:31Z,2022-11-20,2022-11-20T15:11:31Z,2022-11-20,LSGL,LSGE,4b406a_2022-11-20 15:54:31
4b43ad,RGA04,2022-11-20T17:59:11Z,2022-11-20,2022-11-20T18:11:41Z,2022-11-20,LSGL,LSGP,4b43ad_2022-11-20 18:59:11
4b43ad,RGA04,2022-11-20T21:27:00Z,2022-11-20,2022-11-20T21:38:42Z,2022-11-20,LSGL,LSMP,4b43ad_2022-11-20 22:27:00
