ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b44a5,HBZZX,2023-04-06T06:43:48Z,2023-04-06,2023-04-06T07:07:54Z,2023-04-06,LSGL,LSGL,4b44a5_2023-04-06 08:43:48
4b44a5,HBZZX,2023-04-06T07:29:22Z,2023-04-06,2023-04-06T07:39:57Z,2023-04-06,LSGL,LSGL,4b44a5_2023-04-06 09:29:22
44c062,PGC80B,2023-04-06T08:00:50Z,2023-04-06,2023-04-06T09:10:41Z,2023-04-06,EBCI,LSGL,44c062_2023-04-06 10:00:50
4b1af2,HBKFI,2023-04-06T08:48:52Z,2023-04-06,2023-04-06T09:32:45Z,2023-04-06,LSGL,LSGL,4b1af2_2023-04-06 10:48:52
4b2ef8,HBSDS,2023-04-06T09:25:05Z,2023-04-06,2023-04-06T09:41:48Z,2023-04-06,LSGE,LSGL,4b2ef8_2023-04-06 11:25:05
4b28e3,HBPMP,2023-04-06T09:35:09Z,2023-04-06,2023-04-06T11:18:14Z,2023-04-06,LSGL,LSGL,4b28e3_2023-04-06 11:35:09
391a38,HBOJI,2023-04-06T11:27:03Z,2023-04-06,2023-04-06T11:51:12Z,2023-04-06,LSGL,LSGL,391a38_2023-04-06 13:27:03
4b2650,HBONG,2023-04-06T11:30:58Z,2023-04-06,2023-04-06T12:12:35Z,2023-04-06,LSGL,LSGL,4b2650_2023-04-06 13:30:58
440a8e,OEFEB,2023-04-06T11:40:34Z,2023-04-06,2023-04-06T13:23:08Z,2023-04-06,LOWZ,LSGL,440a8e_2023-04-06 13:40:34
461838,FSF143V,2023-04-06T12:10:13Z,2023-04-06,2023-04-06T13:09:45Z,2023-04-06,LFTZ,LSGL,461838_2023-04-06 14:10:13
4b22d2,HBNEW,2023-04-06T12:18:50Z,2023-04-06,2023-04-06T12:57:53Z,2023-04-06,LSZP,LSGL,4b22d2_2023-04-06 14:18:50
4b0878,HBDFK,2023-04-06T12:24:42Z,2023-04-06,2023-04-06T13:19:59Z,2023-04-06,LSZG,LSGL,4b0878_2023-04-06 14:24:42
4b27bf,HBPBJ,2023-04-06T12:25:42Z,2023-04-06,2023-04-06T12:46:15Z,2023-04-06,LSGG,LSGL,4b27bf_2023-04-06 14:25:42
4d02a3,JFA26F,2023-04-06T13:15:42Z,2023-04-06,2023-04-06T14:11:57Z,2023-04-06,LFNG,LSGL,4d02a3_2023-04-06 15:15:42
