ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b3200,HBSYI,2023-02-16T07:12:41Z,2023-02-16,2023-02-16T08:04:53Z,2023-02-16,LSGL,LSGL,4b3200_2023-02-16 08:12:41
391a38,HBOJI,2023-02-16T07:20:14Z,2023-02-16,2023-02-16T07:53:59Z,2023-02-16,LSGL,LSGL,391a38_2023-02-16 08:20:14
461fbd,FSF12N,2023-02-16T09:09:51Z,2023-02-16,2023-02-16T10:48:28Z,2023-02-16,EGKB,LSGL,461fbd_2023-02-16 10:09:51
461fbd,FSF221Y,2023-02-16T13:47:00Z,2023-02-16,2023-02-16T14:16:12Z,2023-02-16,LFLS,LSGL,461fbd_2023-02-16 14:47:00
4b1b11,HBKGN,2023-02-16T14:12:30Z,2023-02-16,2023-02-16T14:59:25Z,2023-02-16,LSZB,LSGL,4b1b11_2023-02-16 15:12:30
391a38,HBOJI,2023-02-16T14:14:35Z,2023-02-16,2023-02-16T15:14:23Z,2023-02-16,LSGL,LSGL,391a38_2023-02-16 15:14:35
4b1bdd,HBKOJ,2023-02-16T14:21:05Z,2023-02-16,2023-02-16T14:55:45Z,2023-02-16,NA,LSGL,4b1bdd_2023-02-16 15:21:05
4b43b1,RGA04,2023-02-16T14:25:00Z,2023-02-16,2023-02-16T15:11:28Z,2023-02-16,LSGL,LSGL,4b43b1_2023-02-16 15:25:00
4b3200,HBSYI,2023-02-16T15:43:39Z,2023-02-16,2023-02-16T16:17:47Z,2023-02-16,LSGL,LSGL,4b3200_2023-02-16 16:43:39
4b1bdd,HBKOJ,2023-02-16T15:50:14Z,2023-02-16,2023-02-16T16:40:51Z,2023-02-16,LSGL,LSGL,4b1bdd_2023-02-16 16:50:14
46316e,FSF792T,2023-02-16T16:00:25Z,2023-02-16,2023-02-16T16:53:39Z,2023-02-16,LFPB,LSGL,46316e_2023-02-16 17:00:25
461981,FSF437G,2023-02-16T16:03:15Z,2023-02-16,2023-02-16T17:01:46Z,2023-02-16,LFPB,LSGL,461981_2023-02-16 17:03:15
