ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b0f89,HBFWZ,2022-12-05T09:43:06Z,2022-12-05,2022-12-05T10:16:40Z,2022-12-05,LSGL,LSZC,4b0f89_2022-12-05 10:43:06
4b1bfd,HBKPP,2022-12-05T12:56:29Z,2022-12-05,2022-12-05T14:13:49Z,2022-12-05,LSGL,LFGJ,4b1bfd_2022-12-05 13:56:29
4b28e3,HBPMP,2022-12-05T13:20:08Z,2022-12-05,2022-12-05T13:52:03Z,2022-12-05,LSGL,LSGL,4b28e3_2022-12-05 14:20:08
4b4089,HBYLL,2022-12-05T13:59:23Z,2022-12-05,2022-12-05T14:40:54Z,2022-12-05,LSGL,LSZF,4b4089_2022-12-05 14:59:23
461838,FSF331A,2022-12-05T14:06:55Z,2022-12-05,2022-12-05T15:08:55Z,2022-12-05,LSGL,LFPB,461838_2022-12-05 15:06:55
4b23e0,HBNPG,2022-12-05T14:39:06Z,2022-12-05,2022-12-05T15:00:41Z,2022-12-05,LSGL,LSGE,4b23e0_2022-12-05 15:39:06
461108,FSF397R,2022-12-05T14:58:43Z,2022-12-05,2022-12-05T16:09:42Z,2022-12-05,LSGL,EDGB,461108_2022-12-05 15:58:43
4b43b1,RGA04,2022-12-05T15:50:47Z,2022-12-05,2022-12-05T16:21:20Z,2022-12-05,LSGL,LSGL,4b43b1_2022-12-05 16:50:47
4b43ab,RGA03,2022-12-05T17:42:39Z,2022-12-05,2022-12-05T18:10:04Z,2022-12-05,LSGL,LSZP,4b43ab_2022-12-05 18:42:39
4b43b1,RGA04,2022-12-05T22:59:24Z,2022-12-05,2022-12-05T23:09:28Z,2022-12-06,LSGL,LSGB,4b43b1_2022-12-05 23:59:24
