ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
44c06a,OOPCJ,2022-10-07T09:49:19Z,2022-10-07,2022-10-07T10:41:41Z,2022-10-07,LIMP,LSGL,44c06a_2022-10-07 11:49:19
4b1bdd,HBKOJ,2022-10-07T11:01:55Z,2022-10-07,2022-10-07T11:17:51Z,2022-10-07,LSGE,LSGL,4b1bdd_2022-10-07 13:01:55
4b3200,HBSYI,2022-10-07T11:55:20Z,2022-10-07,2022-10-07T12:34:59Z,2022-10-07,LSGL,LSGL,4b3200_2022-10-07 13:55:20
4b1af2,HBKFI,2022-10-07T12:08:10Z,2022-10-07,2022-10-07T13:00:59Z,2022-10-07,LSGL,LSGL,4b1af2_2022-10-07 14:08:10
391a38,HBOJI,2022-10-07T12:14:04Z,2022-10-07,2022-10-07T13:08:38Z,2022-10-07,LSGL,LSGL,391a38_2022-10-07 14:14:04
4b4435,HBZVP,2022-10-07T12:30:06Z,2022-10-07,2022-10-07T12:44:58Z,2022-10-07,LSGB,LSGL,4b4435_2022-10-07 14:30:06
a59785,N46CS,2022-10-07T12:48:56Z,2022-10-07,2022-10-07T13:55:53Z,2022-10-07,EDMT,LSGL,a59785_2022-10-07 14:48:56
46208f,FSF406C,2022-10-07T14:18:17Z,2022-10-07,2022-10-07T14:33:47Z,2022-10-07,LSGG,LSGL,46208f_2022-10-07 16:18:17
4b3200,HBSYI,2022-10-07T14:23:00Z,2022-10-07,2022-10-07T14:47:51Z,2022-10-07,LSGL,LSGL,4b3200_2022-10-07 16:23:00
461838,FSF12N,2022-10-07T14:28:43Z,2022-10-07,2022-10-07T14:40:42Z,2022-10-07,LSGG,LSGL,461838_2022-10-07 16:28:43
4b1af2,HBKFI,2022-10-07T14:59:39Z,2022-10-07,2022-10-07T15:17:29Z,2022-10-07,LSGE,LSGL,4b1af2_2022-10-07 16:59:39
