ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
461838,FSF200M,2022-09-17T06:00:25Z,2022-09-17,2022-09-17T06:40:59Z,2022-09-17,LSGL,LFMN,461838_2022-09-17 08:00:25
391a38,HBOJI,2022-09-17T07:11:28Z,2022-09-17,2022-09-17T07:35:20Z,2022-09-17,LSGL,LFLI,391a38_2022-09-17 09:11:28
4b1af2,HBKFI,2022-09-17T07:13:48Z,2022-09-17,2022-09-17T07:36:29Z,2022-09-17,LSGL,LFLI,4b1af2_2022-09-17 09:13:48
4b1b12,HBKGO,2022-09-17T08:20:00Z,2022-09-17,2022-09-17T09:10:23Z,2022-09-17,LSGL,LSZB,4b1b12_2022-09-17 10:20:00
4b43ad,RGA04,2022-09-17T09:16:22Z,2022-09-17,2022-09-17T09:27:53Z,2022-09-17,LSGL,LSMP,4b43ad_2022-09-17 11:16:22
4b3200,HBSYI,2022-09-17T09:28:06Z,2022-09-17,2022-09-17T09:49:32Z,2022-09-17,LSGL,LSGL,4b3200_2022-09-17 11:28:06
4b4089,HBYLL,2022-09-17T10:06:38Z,2022-09-17,2022-09-17T11:09:37Z,2022-09-17,LSGL,LSZF,4b4089_2022-09-17 12:06:38
4b1bdd,HBKOJ,2022-09-17T12:00:20Z,2022-09-17,2022-09-17T12:23:19Z,2022-09-17,LSGL,LSGB,4b1bdd_2022-09-17 14:00:20
4b2ee5,HBRTT,2022-09-17T13:11:00Z,2022-09-17,2022-09-17T13:32:51Z,2022-09-17,LSGL,LSZB,4b2ee5_2022-09-17 15:11:00
4b43ad,RGA04,2022-09-17T13:54:47Z,2022-09-17,2022-09-17T14:04:51Z,2022-09-17,LSGL,LSGP,4b43ad_2022-09-17 15:54:47
4b07df,HBCZN,2022-09-17T14:04:14Z,2022-09-17,2022-09-17T15:41:06Z,2022-09-17,LSGL,LSGL,4b07df_2022-09-17 16:04:14
4b1bf5,HBKPH,2022-09-17T16:08:08Z,2022-09-17,2022-09-17T16:20:30Z,2022-09-17,LSGL,LSGL,4b1bf5_2022-09-17 18:08:08
4b1bdd,HBKOJ,2022-09-17T16:09:08Z,2022-09-17,2022-09-17T16:38:37Z,2022-09-17,LSGL,LSGL,4b1bdd_2022-09-17 18:09:08
4b4271,HBZEF,2022-09-17T17:11:12Z,2022-09-17,2022-09-17T17:25:36Z,2022-09-17,LSGL,LSGK,4b4271_2022-09-17 19:11:12
4b43ad,RGA04,2022-09-17T20:18:23Z,2022-09-17,2022-09-17T20:32:37Z,2022-09-17,LSGL,LSGG,4b43ad_2022-09-17 22:18:23
