ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
391a38,HBOJI,2023-03-29T08:17:50Z,2023-03-29,2023-03-29T09:22:24Z,2023-03-29,LSGL,LSGL,391a38_2023-03-29 10:17:50
4b1bdd,HBKOJ,2023-03-29T08:36:33Z,2023-03-29,2023-03-29T09:05:06Z,2023-03-29,LSGL,LSGL,4b1bdd_2023-03-29 10:36:33
4b28e3,HBPMP,2023-03-29T09:13:38Z,2023-03-29,2023-03-29T09:31:25Z,2023-03-29,LSGL,LSGL,4b28e3_2023-03-29 11:13:38
4b39c9,HBVWZ,2023-03-29T10:19:04Z,2023-03-29,2023-03-29T12:36:34Z,2023-03-29,LPPR,LSGL,4b39c9_2023-03-29 12:19:04
391a38,HBOJI,2023-03-29T12:20:18Z,2023-03-29,2023-03-29T13:07:25Z,2023-03-29,LSGL,LSGL,391a38_2023-03-29 14:20:18
460cb6,FSF477C,2023-03-29T13:17:16Z,2023-03-29,2023-03-29T15:20:22Z,2023-03-29,LEMD,LSGL,460cb6_2023-03-29 15:17:16
4b0f7f,BQA12,2023-03-29T13:39:11Z,2023-03-29,2023-03-29T15:36:58Z,2023-03-29,EGTK,LSGL,4b0f7f_2023-03-29 15:39:11
46208f,FSF476E,2023-03-29T14:13:35Z,2023-03-29,2023-03-29T16:20:10Z,2023-03-29,EGNX,LSGL,46208f_2023-03-29 16:13:35
4b43b1,RGA04,2023-03-29T14:28:32Z,2023-03-29,2023-03-29T14:47:25Z,2023-03-29,LSGN,LSGL,4b43b1_2023-03-29 16:28:32
391a38,HBOJI,2023-03-29T14:32:01Z,2023-03-29,2023-03-29T15:13:41Z,2023-03-29,LSGL,LSGL,391a38_2023-03-29 16:32:01
