ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
46316e,FSF700E,2023-01-29T10:23:36Z,2023-01-29,2023-01-29T12:00:18Z,2023-01-29,EDLE,LSGL,46316e_2023-01-29 11:23:36
461fbd,FSF22G,2023-01-29T10:53:17Z,2023-01-29,2023-01-29T15:15:58Z,2023-01-29,LPFR,LSGL,461fbd_2023-01-29 11:53:17
a4330b,N37SJ,2023-01-29T11:04:20Z,2023-01-29,2023-01-29T11:16:23Z,2023-01-29,LSGK,LSGL,a4330b_2023-01-29 12:04:20
4b1bdd,HBKOJ,2023-01-29T12:12:07Z,2023-01-29,2023-01-29T12:57:45Z,2023-01-29,LSGL,LSGL,4b1bdd_2023-01-29 13:12:07
a63552,N5AV,2023-01-29T12:28:23Z,2023-01-29,2023-01-29T14:12:44Z,2023-01-29,LFBD,LSGL,a63552_2023-01-29 13:28:23
4b4455,HBZWV,2023-01-29T12:52:11Z,2023-01-29,2023-01-29T13:39:09Z,2023-01-29,LSML,LSGL,4b4455_2023-01-29 13:52:11
4d02de,JFA00B,2023-01-29T13:43:50Z,2023-01-29,2023-01-29T15:20:13Z,2023-01-29,EBBR,LSGL,4d02de_2023-01-29 14:43:50
4b3200,HBSYI,2023-01-29T14:44:29Z,2023-01-29,2023-01-29T15:15:03Z,2023-01-29,LSGL,LSGL,4b3200_2023-01-29 15:44:29
4b1bfd,HBKPP,2023-01-29T14:58:38Z,2023-01-29,2023-01-29T15:12:31Z,2023-01-29,LSGK,LSGL,4b1bfd_2023-01-29 15:58:38
460cb6,FSF793A,2023-01-29T15:18:04Z,2023-01-29,2023-01-29T16:10:36Z,2023-01-29,LFLC,LSGL,460cb6_2023-01-29 16:18:04
4b2964,HBPRO,2023-01-29T15:30:20Z,2023-01-29,2023-01-29T15:55:02Z,2023-01-29,LSZG,LSGL,4b2964_2023-01-29 16:30:20
4b43af,RGA18,2023-01-29T16:33:38Z,2023-01-29,2023-01-29T16:49:50Z,2023-01-29,LSGG,LSGL,4b43af_2023-01-29 17:33:38
4b43b1,RGA04,2023-01-29T18:30:02Z,2023-01-29,2023-01-29T18:45:59Z,2023-01-29,LSGG,LSGL,4b43b1_2023-01-29 19:30:02
