ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1b0e,HBKGK,2022-09-18T08:05:16Z,2022-09-18,2022-09-18T08:42:19Z,2022-09-18,LSZB,LSGL,4b1b0e_2022-09-18 10:05:16
4b0acd,HBECJ,2022-09-18T09:11:20Z,2022-09-18,2022-09-18T09:50:05Z,2022-09-18,LSPL,LSGL,4b0acd_2022-09-18 11:11:20
4b28a6,HBPKG,2022-09-18T10:40:15Z,2022-09-18,2022-09-18T11:21:20Z,2022-09-18,LSPL,LSGL,4b28a6_2022-09-18 12:40:15
4b1bdd,HBKOJ,2022-09-18T10:58:30Z,2022-09-18,2022-09-18T11:35:12Z,2022-09-18,LSGE,LSGL,4b1bdd_2022-09-18 12:58:30
3b7b3b,DRAGO741,2022-09-18T11:03:49Z,2022-09-18,2022-09-18T11:14:29Z,2022-09-18,LFLI,LSGL,3b7b3b_2022-09-18 13:03:49
4b39c9,HBVWZ,2022-09-18T12:12:24Z,2022-09-18,2022-09-18T12:57:30Z,2022-09-18,NA,LSGL,4b39c9_2022-09-18 14:12:24
4b43ad,RGA04,2022-09-18T13:48:45Z,2022-09-18,2022-09-18T14:01:29Z,2022-09-18,LSGT,LSGL,4b43ad_2022-09-18 15:48:45
4b1af2,HBKFI,2022-09-18T14:11:04Z,2022-09-18,2022-09-18T14:31:16Z,2022-09-18,LFLP,LSGL,4b1af2_2022-09-18 16:11:04
391a38,HBOJI,2022-09-18T14:12:04Z,2022-09-18,2022-09-18T14:33:28Z,2022-09-18,NA,LSGL,391a38_2022-09-18 16:12:04
461108,FSF770W,2022-09-18T14:54:46Z,2022-09-18,2022-09-18T15:52:03Z,2022-09-18,LFPB,LSGL,461108_2022-09-18 16:54:46
460861,FSF145T,2022-09-18T16:13:16Z,2022-09-18,2022-09-18T17:45:47Z,2022-09-18,EGHI,LSGL,460861_2022-09-18 18:13:16
4d02a4,JFA88D,2022-09-18T17:00:04Z,2022-09-18,2022-09-18T17:11:51Z,2022-09-18,LSGG,LSGL,4d02a4_2022-09-18 19:00:04
