ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
3d31e1,DERDH,2023-02-14T06:57:38Z,2023-02-14,2023-02-14T08:46:11Z,2023-02-14,EDLE,LSGL,3d31e1_2023-02-14 07:57:38
4b3200,HBSYI,2023-02-14T07:59:11Z,2023-02-14,2023-02-14T08:32:23Z,2023-02-14,LSGL,LSGL,4b3200_2023-02-14 08:59:11
4b4414,HBZUI,2023-02-14T10:06:35Z,2023-02-14,2023-02-14T10:17:57Z,2023-02-14,LSGB,LSGL,4b4414_2023-02-14 11:06:35
391a38,HBOJI,2023-02-14T11:06:53Z,2023-02-14,2023-02-14T11:50:57Z,2023-02-14,LSGL,LSGL,391a38_2023-02-14 12:06:53
4b43b2,RGA18,2023-02-14T11:30:42Z,2023-02-14,2023-02-14T12:09:28Z,2023-02-14,LSTZ,LSGL,4b43b2_2023-02-14 12:30:42
acbfe5,N920TT,2023-02-14T13:13:15Z,2023-02-14,2023-02-14T15:33:25Z,2023-02-14,EGTB,LSGL,acbfe5_2023-02-14 14:13:15
4b2650,HBONG,2023-02-14T13:18:02Z,2023-02-14,2023-02-14T14:17:15Z,2023-02-14,LSZJ,LSGL,4b2650_2023-02-14 14:18:02
391a38,HBOJI,2023-02-14T13:35:31Z,2023-02-14,2023-02-14T14:57:53Z,2023-02-14,LSGL,LSGL,391a38_2023-02-14 14:35:31
4b0fc0,HBFZC,2023-02-14T14:37:10Z,2023-02-14,2023-02-14T15:42:16Z,2023-02-14,LFPB,LSGL,4b0fc0_2023-02-14 15:37:10
4b1bdd,HBKOJ,2023-02-14T15:06:52Z,2023-02-14,2023-02-14T15:35:52Z,2023-02-14,LSGL,LSGL,4b1bdd_2023-02-14 16:06:52
4b43b1,RGA04,2023-02-14T18:24:00Z,2023-02-14,2023-02-14T18:51:51Z,2023-02-14,LSGL,LSGL,4b43b1_2023-02-14 19:24:00
