ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1af2,HBKFI,2023-04-24T07:09:34Z,2023-04-24,2023-04-24T08:01:57Z,2023-04-24,LSGL,LSGL,4b1af2_2023-04-24 09:09:34
4b1bfd,HBKPP,2023-04-24T07:15:11Z,2023-04-24,2023-04-24T07:32:08Z,2023-04-24,LSGL,LSGN,4b1bfd_2023-04-24 09:15:11
391a38,HBOJI,2023-04-24T07:16:49Z,2023-04-24,2023-04-24T07:39:41Z,2023-04-24,LSGL,LSGN,391a38_2023-04-24 09:16:49
4b27bf,HBPBJ,2023-04-24T09:38:45Z,2023-04-24,2023-04-24T09:54:20Z,2023-04-24,LSGL,LSGB,4b27bf_2023-04-24 11:38:45
4b4271,HBZEF,2023-04-24T09:51:39Z,2023-04-24,2023-04-24T10:10:35Z,2023-04-24,LSGL,LSGB,4b4271_2023-04-24 11:51:39
4627c1,FSF123C,2023-04-24T10:12:14Z,2023-04-24,2023-04-24T11:20:10Z,2023-04-24,LSGL,EDQD,4627c1_2023-04-24 12:12:14
460cb6,FSF866G,2023-04-24T10:24:30Z,2023-04-24,2023-04-24T11:03:07Z,2023-04-24,LSGL,NA,460cb6_2023-04-24 12:24:30
3d31e1,DERDH,2023-04-24T12:05:47Z,2023-04-24,2023-04-24T13:58:22Z,2023-04-24,LSGL,EDLR,3d31e1_2023-04-24 14:05:47
460812,FSF309K,2023-04-24T12:58:15Z,2023-04-24,2023-04-24T14:02:04Z,2023-04-24,LSGL,LFPB,460812_2023-04-24 14:58:15
4b1af2,HBKFI,2023-04-24T14:30:08Z,2023-04-24,2023-04-24T14:42:10Z,2023-04-24,LSGL,LSGY,4b1af2_2023-04-24 16:30:08
