ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4326,HBZLE,2022-09-10T07:12:33Z,2022-09-10,2022-09-10T08:11:58Z,2022-09-10,LSZM,LSGL,4b4326_2022-09-10 09:12:33
391a38,HBOJI,2022-09-10T07:43:23Z,2022-09-10,2022-09-10T08:00:59Z,2022-09-10,LSGL,LSGL,391a38_2022-09-10 09:43:23
4b1af2,HBKFI,2022-09-10T07:55:58Z,2022-09-10,2022-09-10T08:38:22Z,2022-09-10,LSGL,LSGL,4b1af2_2022-09-10 09:55:58
391a38,HBOJI,2022-09-10T09:15:07Z,2022-09-10,2022-09-10T10:18:29Z,2022-09-10,LSGL,LSGL,391a38_2022-09-10 11:15:07
4b0f89,HBFWZ,2022-09-10T09:20:40Z,2022-09-10,2022-09-10T10:15:45Z,2022-09-10,LFMN,LSGL,4b0f89_2022-09-10 11:20:40
391a38,HBOJI,2022-09-10T11:21:00Z,2022-09-10,2022-09-10T12:17:25Z,2022-09-10,LSGL,LSGL,391a38_2022-09-10 13:21:00
4b3204,HBSYM,2022-09-10T12:45:40Z,2022-09-10,2022-09-10T13:06:43Z,2022-09-10,LSGL,LSGL,4b3204_2022-09-10 14:45:40
391a38,HBOJI,2022-09-10T14:50:01Z,2022-09-10,2022-09-10T15:11:57Z,2022-09-10,LSGL,LSGL,391a38_2022-09-10 16:50:01
46316e,FSF622K,2022-09-10T14:53:41Z,2022-09-10,2022-09-10T16:29:16Z,2022-09-10,ETSI,LSGL,46316e_2022-09-10 16:53:41
4b1af2,HBKFI,2022-09-10T15:52:32Z,2022-09-10,2022-09-10T16:23:35Z,2022-09-10,LSZB,LSGL,4b1af2_2022-09-10 17:52:32
391a38,HBOJI,2022-09-10T15:56:36Z,2022-09-10,2022-09-10T16:19:10Z,2022-09-10,LSGL,LSGL,391a38_2022-09-10 17:56:36
