ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43ad,RGA04,2022-10-12T21:52:30Z,2022-10-12,2022-10-12T22:08:32Z,2022-10-13,LSGG,LSGL,4b43ad_2022-10-12 23:52:30
3d4d77,DFBOX,2022-10-13T06:20:31Z,2022-10-13,2022-10-13T07:24:46Z,2022-10-13,EDMO,LSGL,3d4d77_2022-10-13 08:20:31
4ca41c,IRL281,2022-10-13T07:35:06Z,2022-10-13,2022-10-13T10:24:59Z,2022-10-13,EIME,LSGL,4ca41c_2022-10-13 09:35:06
4b1bfd,HBKPP,2022-10-13T07:38:08Z,2022-10-13,2022-10-13T10:23:27Z,2022-10-13,EDAZ,LSGL,4b1bfd_2022-10-13 09:38:08
4b3200,HBSYI,2022-10-13T09:45:21Z,2022-10-13,2022-10-13T10:18:57Z,2022-10-13,LSGL,LSGL,4b3200_2022-10-13 11:45:21
4b43ad,RGA04,2022-10-13T09:55:17Z,2022-10-13,2022-10-13T10:05:44Z,2022-10-13,LSGB,LSGL,4b43ad_2022-10-13 11:55:17
4b3200,HBSYI,2022-10-13T12:39:37Z,2022-10-13,2022-10-13T13:15:42Z,2022-10-13,LSGL,LSGL,4b3200_2022-10-13 14:39:37
4b0f7e,HBFWO,2022-10-13T13:06:48Z,2022-10-13,2022-10-13T13:36:03Z,2022-10-13,LFGJ,LSGL,4b0f7e_2022-10-13 15:06:48
462dd1,FSF661P,2022-10-13T13:11:49Z,2022-10-13,2022-10-13T13:45:30Z,2022-10-13,LFLU,LSGL,462dd1_2022-10-13 15:11:49
460861,FSF460Y,2022-10-13T14:03:37Z,2022-10-13,2022-10-13T15:02:18Z,2022-10-13,LFMN,LSGL,460861_2022-10-13 16:03:37
4b0f89,HBFWZ,2022-10-13T14:18:39Z,2022-10-13,2022-10-13T16:25:18Z,2022-10-13,EGNH,LSGL,4b0f89_2022-10-13 16:18:39
391a38,HBOJI,2022-10-13T14:21:09Z,2022-10-13,2022-10-13T14:31:11Z,2022-10-13,LSGY,LSGL,391a38_2022-10-13 16:21:09
4b1bfd,HBKPP,2022-10-13T14:53:02Z,2022-10-13,2022-10-13T15:28:41Z,2022-10-13,LSGL,LSGL,4b1bfd_2022-10-13 16:53:02
46316e,FSF213R,2022-10-13T15:15:01Z,2022-10-13,2022-10-13T16:11:41Z,2022-10-13,LFPB,LSGL,46316e_2022-10-13 17:15:01
4b1bdd,HBKOJ,2022-10-13T15:44:22Z,2022-10-13,2022-10-13T16:30:45Z,2022-10-13,LSGL,LSGL,4b1bdd_2022-10-13 17:44:22
391a38,HBOJI,2022-10-13T15:50:19Z,2022-10-13,2022-10-13T16:38:24Z,2022-10-13,LSGL,LSGL,391a38_2022-10-13 17:50:19
