ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b2bee,HBQQO,2022-09-17T06:21:47Z,2022-09-17,2022-09-17T07:24:46Z,2022-09-17,LSGY,LSGL,4b2bee_2022-09-17 08:21:47
4b1b12,HBKGO,2022-09-17T06:46:55Z,2022-09-17,2022-09-17T07:21:53Z,2022-09-17,LSZB,LSGL,4b1b12_2022-09-17 08:46:55
4b4089,HBYLL,2022-09-17T08:38:06Z,2022-09-17,2022-09-17T09:30:22Z,2022-09-17,LSZF,LSGL,4b4089_2022-09-17 10:38:06
4b3200,HBSYI,2022-09-17T09:28:06Z,2022-09-17,2022-09-17T09:49:32Z,2022-09-17,LSGL,LSGL,4b3200_2022-09-17 11:28:06
4b43ad,RGA04,2022-09-17T10:49:31Z,2022-09-17,2022-09-17T11:10:58Z,2022-09-17,LSZB,LSGL,4b43ad_2022-09-17 12:49:31
4b2ee5,HBRTT,2022-09-17T10:51:33Z,2022-09-17,2022-09-17T11:57:54Z,2022-09-17,LSZB,LSGL,4b2ee5_2022-09-17 12:51:33
4b1bf5,HBKPH,2022-09-17T13:33:10Z,2022-09-17,2022-09-17T14:37:54Z,2022-09-17,LSGY,LSGL,4b1bf5_2022-09-17 15:33:10
4b1bdd,HBKOJ,2022-09-17T13:39:50Z,2022-09-17,2022-09-17T14:01:24Z,2022-09-17,NA,LSGL,4b1bdd_2022-09-17 15:39:50
4b07df,HBCZN,2022-09-17T14:04:14Z,2022-09-17,2022-09-17T15:41:06Z,2022-09-17,LSGL,LSGL,4b07df_2022-09-17 16:04:14
4b43ad,RGA04,2022-09-17T15:44:48Z,2022-09-17,2022-09-17T16:05:50Z,2022-09-17,LSZB,LSGL,4b43ad_2022-09-17 17:44:48
4b1bf5,HBKPH,2022-09-17T16:08:08Z,2022-09-17,2022-09-17T16:20:30Z,2022-09-17,LSGL,LSGL,4b1bf5_2022-09-17 18:08:08
4b1bdd,HBKOJ,2022-09-17T16:09:08Z,2022-09-17,2022-09-17T16:38:37Z,2022-09-17,LSGL,LSGL,4b1bdd_2022-09-17 18:09:08
4b4271,HBZEF,2022-09-17T16:39:42Z,2022-09-17,2022-09-17T16:52:50Z,2022-09-17,NA,LSGL,4b4271_2022-09-17 18:39:42
4b4271,HBZEF,2022-09-17T20:42:46Z,2022-09-17,2022-09-17T20:54:55Z,2022-09-17,NA,LSGL,4b4271_2022-09-17 22:42:46
4b43ad,RGA04,2022-09-17T21:02:11Z,2022-09-17,2022-09-17T21:19:08Z,2022-09-17,LSGG,LSGL,4b43ad_2022-09-17 23:02:11
