ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
391a38,HBOJI,2023-01-24T09:30:15Z,2023-01-24,2023-01-24T10:13:50Z,2023-01-24,LSGL,LSGL,391a38_2023-01-24 10:30:15
461fbd,FSF12N,2023-01-24T10:16:41Z,2023-01-24,2023-01-24T12:02:28Z,2023-01-24,NA,LSGL,461fbd_2023-01-24 11:16:41
4627c1,FSF808F,2023-01-24T11:38:45Z,2023-01-24,2023-01-24T13:07:21Z,2023-01-24,EDDP,LSGL,4627c1_2023-01-24 12:38:45
4b43b1,RGA04,2023-01-24T11:56:01Z,2023-01-24,2023-01-24T12:07:22Z,2023-01-24,LSGP,LSGL,4b43b1_2023-01-24 12:56:01
4b28e3,HBPMP,2023-01-24T13:16:59Z,2023-01-24,2023-01-24T14:11:48Z,2023-01-24,LSGL,LSGL,4b28e3_2023-01-24 14:16:59
461838,OHJEM,2023-01-24T14:49:42Z,2023-01-24,2023-01-24T15:37:21Z,2023-01-24,LSZL,LSGL,461838_2023-01-24 15:49:42
391a38,HBOJI,2023-01-24T15:03:51Z,2023-01-24,2023-01-24T15:39:53Z,2023-01-24,LSGL,LSGL,391a38_2023-01-24 16:03:51
4b1bdd,HBKOJ,2023-01-24T15:39:22Z,2023-01-24,2023-01-24T15:59:08Z,2023-01-24,LSGL,LSGL,4b1bdd_2023-01-24 16:39:22
4b4279,REGA15,2023-01-24T16:27:00Z,2023-01-24,2023-01-24T16:39:55Z,2023-01-24,LSGP,LSGL,4b4279_2023-01-24 17:27:00
4b43b1,RGA04,2023-01-24T17:22:47Z,2023-01-24,2023-01-24T17:45:06Z,2023-01-24,LSZP,LSGL,4b43b1_2023-01-24 18:22:47
