ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43b1,RGA04,2023-01-06T23:11:01Z,2023-01-07,2023-01-06T23:22:14Z,2023-01-07,LSGP,LSGL,4b43b1_2023-01-07 00:11:01
391a38,HBOJI,2023-01-07T08:41:39Z,2023-01-07,2023-01-07T09:15:26Z,2023-01-07,LSGL,LSGL,391a38_2023-01-07 09:41:39
4b28e3,HBPMP,2023-01-07T09:28:34Z,2023-01-07,2023-01-07T10:21:35Z,2023-01-07,LSGL,LSGL,4b28e3_2023-01-07 10:28:34
4b1bdd,HBKOJ,2023-01-07T09:58:48Z,2023-01-07,2023-01-07T10:53:59Z,2023-01-07,LSGL,LSGL,4b1bdd_2023-01-07 10:58:48
460812,OHDBM,2023-01-07T10:04:13Z,2023-01-07,2023-01-07T11:43:26Z,2023-01-07,LKPM,LSGL,460812_2023-01-07 11:04:13
4d02b1,JFA19X,2023-01-07T10:11:15Z,2023-01-07,2023-01-07T11:28:05Z,2023-01-07,EBBR,LSGL,4d02b1_2023-01-07 11:11:15
4b3200,HBSYI,2023-01-07T10:11:20Z,2023-01-07,2023-01-07T10:47:44Z,2023-01-07,LSGL,LSGL,4b3200_2023-01-07 11:11:20
38691b,FPIMS,2023-01-07T12:42:08Z,2023-01-07,2023-01-07T13:15:28Z,2023-01-07,LSZG,LSGL,38691b_2023-01-07 13:42:08
4b2ef8,HBSDS,2023-01-07T13:02:47Z,2023-01-07,2023-01-07T13:18:29Z,2023-01-07,LSGE,LSGL,4b2ef8_2023-01-07 14:02:47
391a38,HBOJI,2023-01-07T13:19:30Z,2023-01-07,2023-01-07T13:55:52Z,2023-01-07,LSGE,LSGL,391a38_2023-01-07 14:19:30
4b4cca,HB2083,2023-01-07T13:24:32Z,2023-01-07,2023-01-07T13:53:26Z,2023-01-07,LSGE,LSGL,4b4cca_2023-01-07 14:24:32
4b1bdd,HBKOJ,2023-01-07T13:44:01Z,2023-01-07,2023-01-07T14:54:15Z,2023-01-07,LSGL,LSGL,4b1bdd_2023-01-07 14:44:01
4b3200,HBSYI,2023-01-07T14:51:10Z,2023-01-07,2023-01-07T15:24:23Z,2023-01-07,LSGL,LSGL,4b3200_2023-01-07 15:51:10
4b43b1,RGA04,2023-01-07T16:06:25Z,2023-01-07,2023-01-07T16:24:25Z,2023-01-07,LSGT,LSGL,4b43b1_2023-01-07 17:06:25
