ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43ad,RGA04,2022-11-20T23:26:09Z,2022-11-21,2022-11-20T23:39:51Z,2022-11-21,LSGG,LSGL,4b43ad_2022-11-21 00:26:09
4b43ab,RGA03,2022-11-20T23:30:56Z,2022-11-21,2022-11-20T23:51:27Z,2022-11-21,LSGN,LSGL,4b43ab_2022-11-21 00:30:56
4b43ae,HBZQK,2022-11-21T07:46:40Z,2022-11-21,2022-11-21T08:13:23Z,2022-11-21,LSZB,LSGL,4b43ae_2022-11-21 08:46:40
391a38,HBOJI,2022-11-21T07:58:12Z,2022-11-21,2022-11-21T09:06:55Z,2022-11-21,LSGL,LSGL,391a38_2022-11-21 08:58:12
4b1bdd,HBKOJ,2022-11-21T08:24:42Z,2022-11-21,2022-11-21T10:49:23Z,2022-11-21,LSGL,LSGL,4b1bdd_2022-11-21 09:24:42
4b43b1,RGAQN,2022-11-21T08:40:35Z,2022-11-21,2022-11-21T09:40:58Z,2022-11-21,LSZH,LSGL,4b43b1_2022-11-21 09:40:35
a68d2a,N521FH,2022-11-21T10:09:36Z,2022-11-21,2022-11-21T10:35:27Z,2022-11-21,LSZG,LSGL,a68d2a_2022-11-21 11:09:36
4b28e3,HBPMP,2022-11-21T11:03:41Z,2022-11-21,2022-11-21T11:44:10Z,2022-11-21,LSZQ,LSGL,4b28e3_2022-11-21 12:03:41
391a38,HBOJI,2022-11-21T12:28:39Z,2022-11-21,2022-11-21T13:15:57Z,2022-11-21,LSGL,LSGL,391a38_2022-11-21 13:28:39
4b0f92,HBFXI,2022-11-21T13:48:45Z,2022-11-21,2022-11-21T14:32:37Z,2022-11-21,LSZM,LSGL,4b0f92_2022-11-21 14:48:45
4b43b1,RGA04,2022-11-21T19:39:31Z,2022-11-21,2022-11-21T19:57:13Z,2022-11-21,LSGG,LSGL,4b43b1_2022-11-21 20:39:31
