ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4271,HBZEF,2023-04-16T22:08:46Z,2023-04-17,2023-04-16T22:26:50Z,2023-04-17,NA,LSGL,4b4271_2023-04-17 00:08:46
4b43b1,RGA04,2023-04-16T22:30:43Z,2023-04-17,2023-04-16T22:43:59Z,2023-04-17,LSGP,LSGL,4b43b1_2023-04-17 00:30:43
4b1af2,HBKFI,2023-04-17T06:48:55Z,2023-04-17,2023-04-17T07:41:21Z,2023-04-17,LSGL,LSGL,4b1af2_2023-04-17 08:48:55
4b27bf,HBPBJ,2023-04-17T07:09:36Z,2023-04-17,2023-04-17T07:30:07Z,2023-04-17,LSGG,LSGL,4b27bf_2023-04-17 09:09:36
46208f,FSF994U,2023-04-17T07:16:55Z,2023-04-17,2023-04-17T08:50:10Z,2023-04-17,EHAM,LSGL,46208f_2023-04-17 09:16:55
391a38,HBOJI,2023-04-17T08:41:06Z,2023-04-17,2023-04-17T09:44:15Z,2023-04-17,LSGL,LSGL,391a38_2023-04-17 10:41:06
4b1bfd,HBKPP,2023-04-17T11:33:41Z,2023-04-17,2023-04-17T11:48:00Z,2023-04-17,LFLI,LSGL,4b1bfd_2023-04-17 13:33:41
46208f,FSF549E,2023-04-17T13:55:16Z,2023-04-17,2023-04-17T15:15:22Z,2023-04-17,LIRZ,LSGL,46208f_2023-04-17 15:55:16
391a38,HBOJI,2023-04-17T14:33:39Z,2023-04-17,2023-04-17T14:58:37Z,2023-04-17,NA,LSGL,391a38_2023-04-17 16:33:39
4b43b1,RGA04,2023-04-17T15:13:16Z,2023-04-17,2023-04-17T15:24:07Z,2023-04-17,LSGP,LSGL,4b43b1_2023-04-17 17:13:16
461838,FSF409R,2023-04-17T15:41:55Z,2023-04-17,2023-04-17T16:37:11Z,2023-04-17,LFNG,LSGL,461838_2023-04-17 17:41:55
4b1af2,HBKFI,2023-04-17T15:53:10Z,2023-04-17,2023-04-17T16:34:21Z,2023-04-17,LSGL,LSGL,4b1af2_2023-04-17 17:53:10
