ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43b1,RGA04,2023-02-03T05:29:34Z,2023-02-03,2023-02-03T05:40:17Z,2023-02-03,LSGL,LSGP,4b43b1_2023-02-03 06:29:34
4b1bdd,HBKOJ,2023-02-03T08:08:56Z,2023-02-03,2023-02-03T08:41:19Z,2023-02-03,LSGL,LSGE,4b1bdd_2023-02-03 09:08:56
461fbd,FSF467Y,2023-02-03T08:33:50Z,2023-02-03,2023-02-03T09:36:15Z,2023-02-03,LSGL,LFLS,461fbd_2023-02-03 09:33:50
4b43b1,RGAQN,2023-02-03T09:32:31Z,2023-02-03,2023-02-03T10:30:11Z,2023-02-03,LSGL,LSGN,4b43b1_2023-02-03 10:32:31
4b1bfd,HBKPP,2023-02-03T10:20:54Z,2023-02-03,2023-02-03T10:45:17Z,2023-02-03,LSGL,LSZB,4b1bfd_2023-02-03 11:20:54
4b1bdd,HBKOJ,2023-02-03T11:21:56Z,2023-02-03,2023-02-03T13:59:12Z,2023-02-03,LSGL,LSGL,4b1bdd_2023-02-03 12:21:56
4b3200,HBSYI,2023-02-03T11:50:11Z,2023-02-03,2023-02-03T12:11:48Z,2023-02-03,LSGL,LSGL,4b3200_2023-02-03 12:50:11
4b4414,HBZUI,2023-02-03T12:38:34Z,2023-02-03,2023-02-03T13:00:07Z,2023-02-03,LSGL,LSGK,4b4414_2023-02-03 13:38:34
391a38,HBOJI,2023-02-03T12:39:22Z,2023-02-03,2023-02-03T14:18:27Z,2023-02-03,LSGL,LSGE,391a38_2023-02-03 13:39:22
4b43b1,RGA04,2023-02-03T12:57:50Z,2023-02-03,2023-02-03T13:08:22Z,2023-02-03,LSGL,LSGP,4b43b1_2023-02-03 13:57:50
461fbd,OHMAN,2023-02-03T13:18:30Z,2023-02-03,2023-02-03T14:12:07Z,2023-02-03,LSGL,LSGL,461fbd_2023-02-03 14:18:30
4b43b1,RGA04,2023-02-03T14:32:30Z,2023-02-03,2023-02-03T14:43:06Z,2023-02-03,LSGL,LSGB,4b43b1_2023-02-03 15:32:30
4b27c0,HBPBK,2023-02-03T16:50:48Z,2023-02-03,2023-02-03T17:22:28Z,2023-02-03,LSGL,LFKH,4b27c0_2023-02-03 17:50:48
4b43b1,RGA04,2023-02-03T16:58:37Z,2023-02-03,2023-02-03T17:14:14Z,2023-02-03,LSGL,LSGP,4b43b1_2023-02-03 17:58:37
