ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
391a38,HBOJI,2022-10-25T06:30:44Z,2022-10-25,2022-10-25T07:36:17Z,2022-10-25,LSGL,LSGL,391a38_2022-10-25 08:30:44
a4330b,N37SJ,2022-10-25T06:44:22Z,2022-10-25,2022-10-25T06:55:56Z,2022-10-25,LSGK,LSGL,a4330b_2022-10-25 08:44:22
4b1fa1,HBLZL,2022-10-25T07:45:37Z,2022-10-25,2022-10-25T09:25:56Z,2022-10-25,LSGL,LSGL,4b1fa1_2022-10-25 09:45:37
4b28e3,HBPMP,2022-10-25T08:12:53Z,2022-10-25,2022-10-25T08:59:31Z,2022-10-25,LSGL,LSGL,4b28e3_2022-10-25 10:12:53
4b1bdd,HBKOJ,2022-10-25T08:36:17Z,2022-10-25,2022-10-25T09:22:29Z,2022-10-25,LSGL,LSGL,4b1bdd_2022-10-25 10:36:17
4b1af2,HBKFI,2022-10-25T08:57:56Z,2022-10-25,2022-10-25T09:41:47Z,2022-10-25,LSGL,LSGL,4b1af2_2022-10-25 10:57:56
391a38,HBOJI,2022-10-25T10:15:10Z,2022-10-25,2022-10-25T10:44:08Z,2022-10-25,LSGL,LSGL,391a38_2022-10-25 12:15:10
460861,FSF531N,2022-10-25T11:48:23Z,2022-10-25,2022-10-25T14:16:18Z,2022-10-25,NA,LSGL,460861_2022-10-25 13:48:23
4b1af2,HBKFI,2022-10-25T12:52:41Z,2022-10-25,2022-10-25T13:34:18Z,2022-10-25,LSGL,LSGL,4b1af2_2022-10-25 14:52:41
4b1bdd,HBKOJ,2022-10-25T13:48:38Z,2022-10-25,2022-10-25T14:18:30Z,2022-10-25,LSZB,LSGL,4b1bdd_2022-10-25 15:48:38
4b1bfd,HBKPP,2022-10-25T14:24:28Z,2022-10-25,2022-10-25T14:39:30Z,2022-10-25,LSGC,LSGL,4b1bfd_2022-10-25 16:24:28
461fbd,FSF541W,2022-10-25T15:16:38Z,2022-10-25,2022-10-25T16:20:49Z,2022-10-25,LFPB,LSGL,461fbd_2022-10-25 17:16:38
4b43ac,RGA01,2022-10-25T15:28:09Z,2022-10-25,2022-10-25T16:26:29Z,2022-10-25,LSZL,LSGL,4b43ac_2022-10-25 17:28:09
4b4414,HBZUI,2022-10-25T15:58:08Z,2022-10-25,2022-10-25T16:08:52Z,2022-10-25,LSGB,LSGL,4b4414_2022-10-25 17:58:08
462dd1,FSF979S,2022-10-25T16:18:42Z,2022-10-25,2022-10-25T16:31:22Z,2022-10-25,LSGK,LSGL,462dd1_2022-10-25 18:18:42
