ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
391a38,HBOJI,2023-01-07T08:41:39Z,2023-01-07,2023-01-07T09:15:26Z,2023-01-07,LSGL,LSGL,391a38_2023-01-07 09:41:39
4b28e3,HBPMP,2023-01-07T09:28:34Z,2023-01-07,2023-01-07T10:21:35Z,2023-01-07,LSGL,LSGL,4b28e3_2023-01-07 10:28:34
4b1bdd,HBKOJ,2023-01-07T09:58:48Z,2023-01-07,2023-01-07T10:53:59Z,2023-01-07,LSGL,LSGL,4b1bdd_2023-01-07 10:58:48
4b3200,HBSYI,2023-01-07T10:11:20Z,2023-01-07,2023-01-07T10:47:44Z,2023-01-07,LSGL,LSGL,4b3200_2023-01-07 11:11:20
4b1bfd,HBKPP,2023-01-07T10:31:10Z,2023-01-07,2023-01-07T12:02:51Z,2023-01-07,LSGL,LFTZ,4b1bfd_2023-01-07 11:31:10
391a38,HBOJI,2023-01-07T12:02:05Z,2023-01-07,2023-01-07T12:30:59Z,2023-01-07,LSGL,LSGE,391a38_2023-01-07 13:02:05
4d02b1,LXJFC,2023-01-07T13:27:41Z,2023-01-07,2023-01-07T13:44:00Z,2023-01-07,LSGL,LSZB,4d02b1_2023-01-07 14:27:41
4b1bdd,HBKOJ,2023-01-07T13:44:01Z,2023-01-07,2023-01-07T14:54:15Z,2023-01-07,LSGL,LSGL,4b1bdd_2023-01-07 14:44:01
38691b,FPIMS,2023-01-07T13:44:14Z,2023-01-07,2023-01-07T14:13:41Z,2023-01-07,LSGL,LSZG,38691b_2023-01-07 14:44:14
4b2ef8,HBSDS,2023-01-07T14:41:43Z,2023-01-07,2023-01-07T15:46:19Z,2023-01-07,LSGL,LSGE,4b2ef8_2023-01-07 15:41:43
4b4cca,HB2083,2023-01-07T14:44:12Z,2023-01-07,2023-01-07T15:44:48Z,2023-01-07,LSGL,LSZG,4b4cca_2023-01-07 15:44:12
4b3200,HBSYI,2023-01-07T14:51:10Z,2023-01-07,2023-01-07T15:24:23Z,2023-01-07,LSGL,LSGL,4b3200_2023-01-07 15:51:10
