ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
46208f,FSF746F,2022-09-15T06:29:18Z,2022-09-15,2022-09-15T06:43:54Z,2022-09-15,LSGL,LSGG,46208f_2022-09-15 08:29:18
4d02a8,JFA87S,2022-09-15T07:12:50Z,2022-09-15,2022-09-15T08:18:28Z,2022-09-15,LSGL,LFPB,4d02a8_2022-09-15 09:12:50
4b1af2,HBKFI,2022-09-15T08:06:40Z,2022-09-15,2022-09-15T08:37:43Z,2022-09-15,LSGL,LSGL,4b1af2_2022-09-15 10:06:40
4d02fd,LXVAD,2022-09-15T09:07:51Z,2022-09-15,2022-09-15T09:49:58Z,2022-09-15,LSGL,LFLC,4d02fd_2022-09-15 11:07:51
4b28e3,HBPMP,2022-09-15T09:31:26Z,2022-09-15,2022-09-15T09:46:36Z,2022-09-15,LSGL,LSGL,4b28e3_2022-09-15 11:31:26
4b1af2,HBKFI,2022-09-15T09:47:55Z,2022-09-15,2022-09-15T10:01:25Z,2022-09-15,LSGL,LSGL,4b1af2_2022-09-15 11:47:55
460861,FSF911G,2022-09-15T12:04:10Z,2022-09-15,2022-09-15T12:52:50Z,2022-09-15,LSGL,LIML,460861_2022-09-15 14:04:10
461981,FSF145T,2022-09-15T12:29:16Z,2022-09-15,2022-09-15T14:20:51Z,2022-09-15,LSGL,EGHR,461981_2022-09-15 14:29:16
461fbd,FSF12N,2022-09-15T13:08:53Z,2022-09-15,2022-09-15T14:47:42Z,2022-09-15,LSGL,LIPZ,461fbd_2022-09-15 15:08:53
4b1b0e,HBKGK,2022-09-15T14:39:19Z,2022-09-15,2022-09-15T15:09:21Z,2022-09-15,LSGL,LSZB,4b1b0e_2022-09-15 16:39:19
461838,FSF532T,2022-09-15T16:10:43Z,2022-09-15,2022-09-15T18:21:21Z,2022-09-15,LSGL,EGTK,461838_2022-09-15 18:10:43
