ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43b1,RGA04,2023-03-09T06:57:52Z,2023-03-09,2023-03-09T07:08:55Z,2023-03-09,LSGL,LSGT,4b43b1_2023-03-09 07:57:52
46316e,FSF852H,2023-03-09T08:12:19Z,2023-03-09,2023-03-09T08:54:22Z,2023-03-09,LSGL,NA,46316e_2023-03-09 09:12:19
461981,FSF690T,2023-03-09T10:18:44Z,2023-03-09,2023-03-09T12:39:53Z,2023-03-09,LSGL,EGBJ,461981_2023-03-09 11:18:44
4b1baf,HBKMP,2023-03-09T12:01:34Z,2023-03-09,2023-03-09T12:16:15Z,2023-03-09,LSGL,LSGE,4b1baf_2023-03-09 13:01:34
4b27c0,HBPBK,2023-03-09T12:13:33Z,2023-03-09,2023-03-09T12:38:37Z,2023-03-09,LSGL,LSZG,4b27c0_2023-03-09 13:13:33
391a38,HBOJI,2023-03-09T12:58:54Z,2023-03-09,2023-03-09T13:33:37Z,2023-03-09,LSGL,LSGL,391a38_2023-03-09 13:58:54
39ca35,FHSRV,2023-03-09T13:12:32Z,2023-03-09,2023-03-09T14:06:22Z,2023-03-09,LSGL,LFKY,39ca35_2023-03-09 14:12:32
39ad63,FHLLD,2023-03-09T15:26:23Z,2023-03-09,2023-03-09T15:46:35Z,2023-03-09,LSGL,LSGB,39ad63_2023-03-09 16:26:23
4d02a4,JFA50F,2023-03-09T16:52:00Z,2023-03-09,2023-03-09T17:21:44Z,2023-03-09,LSGL,LSGG,4d02a4_2023-03-09 17:52:00
4d02de,JFA83H,2023-03-09T17:10:00Z,2023-03-09,2023-03-09T17:33:05Z,2023-03-09,LSGL,LSGG,4d02de_2023-03-09 18:10:00
4b1b65,HBKJT,2023-03-09T17:54:03Z,2023-03-09,2023-03-09T18:26:03Z,2023-03-09,LSGL,LSZM,4b1b65_2023-03-09 18:54:03
