ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
39a4af,FHJFP,2023-03-16T08:04:31Z,2023-03-16,2023-03-16T09:13:28Z,2023-03-16,LSGL,LFPB,39a4af_2023-03-16 09:04:31
4b28e3,HBPMP,2023-03-16T09:10:22Z,2023-03-16,2023-03-16T09:54:47Z,2023-03-16,LSGL,LSGL,4b28e3_2023-03-16 10:10:22
4b1bfd,HBKPP,2023-03-16T09:48:43Z,2023-03-16,2023-03-16T10:11:13Z,2023-03-16,LSGL,LSZB,4b1bfd_2023-03-16 10:48:43
4b43b1,RGA04,2023-03-16T11:25:36Z,2023-03-16,2023-03-16T12:01:16Z,2023-03-16,LSGL,LSZM,4b43b1_2023-03-16 12:25:36
4b1b0b,HBKGH,2023-03-16T11:52:30Z,2023-03-16,2023-03-16T13:07:35Z,2023-03-16,LSGL,LSZL,4b1b0b_2023-03-16 12:52:30
3d5453,DFEEL,2023-03-16T12:58:51Z,2023-03-16,2023-03-16T14:01:07Z,2023-03-16,LSGL,EDEF,3d5453_2023-03-16 13:58:51
4b28e3,HBPMP,2023-03-16T13:24:21Z,2023-03-16,2023-03-16T13:44:41Z,2023-03-16,LSGL,LSGE,4b28e3_2023-03-16 14:24:21
4b1bdd,HBKOJ,2023-03-16T14:18:03Z,2023-03-16,2023-03-16T14:30:42Z,2023-03-16,LSGL,LSGL,4b1bdd_2023-03-16 15:18:03
461981,FSF622X,2023-03-16T14:41:49Z,2023-03-16,2023-03-16T15:40:15Z,2023-03-16,LSGL,LFMQ,461981_2023-03-16 15:41:49
4b1bdd,HBKOJ,2023-03-16T14:57:54Z,2023-03-16,2023-03-16T15:51:19Z,2023-03-16,LSGL,LSGL,4b1bdd_2023-03-16 15:57:54
4b1b11,HBKGN,2023-03-16T15:18:15Z,2023-03-16,2023-03-16T16:04:33Z,2023-03-16,LSGL,LSZB,4b1b11_2023-03-16 16:18:15
4b28e3,HBPMP,2023-03-16T15:59:31Z,2023-03-16,2023-03-16T16:40:05Z,2023-03-16,LSGL,LSGL,4b28e3_2023-03-16 16:59:31
