ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b28e3,HBPMP,2023-04-09T07:51:50Z,2023-04-09,2023-04-09T09:11:43Z,2023-04-09,LSGL,LSGL,4b28e3_2023-04-09 09:51:50
400c04,GKENZ,2023-04-09T08:38:24Z,2023-04-09,2023-04-09T11:37:39Z,2023-04-09,LSGL,LEDS,400c04_2023-04-09 10:38:24
461838,FSF140J,2023-04-09T08:44:56Z,2023-04-09,2023-04-09T09:01:54Z,2023-04-09,LSGL,LFLI,461838_2023-04-09 10:44:56
4b43b2,RGA18,2023-04-09T09:04:38Z,2023-04-09,2023-04-09T09:15:56Z,2023-04-09,LSGL,LSGB,4b43b2_2023-04-09 11:04:38
4b1bdd,HBKOJ,2023-04-09T09:07:43Z,2023-04-09,2023-04-09T10:23:08Z,2023-04-09,LSGL,LSGL,4b1bdd_2023-04-09 11:07:43
4b43b1,RGA04,2023-04-09T10:39:40Z,2023-04-09,2023-04-09T10:57:54Z,2023-04-09,LSGL,LSGC,4b43b1_2023-04-09 12:39:40
4b28e3,HBPMP,2023-04-09T12:05:21Z,2023-04-09,2023-04-09T12:40:15Z,2023-04-09,LSGL,LSZG,4b28e3_2023-04-09 14:05:21
4b1bdd,HBKOJ,2023-04-09T12:09:42Z,2023-04-09,2023-04-09T13:06:17Z,2023-04-09,LSGL,LSGL,4b1bdd_2023-04-09 14:09:42
461838,FSF309C,2023-04-09T12:40:17Z,2023-04-09,2023-04-09T13:40:41Z,2023-04-09,LSGL,LSGL,461838_2023-04-09 14:40:17
4b1af2,HBKFI,2023-04-09T12:53:05Z,2023-04-09,2023-04-09T14:08:59Z,2023-04-09,LSGL,LSGL,4b1af2_2023-04-09 14:53:05
391a38,HBOJI,2023-04-09T13:12:43Z,2023-04-09,2023-04-09T13:23:55Z,2023-04-09,LSGL,LSGY,391a38_2023-04-09 15:12:43
4b1bdd,HBKOJ,2023-04-09T14:40:54Z,2023-04-09,2023-04-09T15:07:12Z,2023-04-09,LSGL,LSGL,4b1bdd_2023-04-09 16:40:54
