ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4627c1,FSF145X,2023-03-20T07:58:34Z,2023-03-20,2023-03-20T09:11:25Z,2023-03-20,LSGL,EDDM,4627c1_2023-03-20 08:58:34
4b0f7f,BQA12,2023-03-20T08:10:51Z,2023-03-20,2023-03-20T09:35:09Z,2023-03-20,LSGL,LIRZ,4b0f7f_2023-03-20 09:10:51
391a38,HBOJI,2023-03-20T08:28:10Z,2023-03-20,2023-03-20T09:04:53Z,2023-03-20,LSGL,LSZB,391a38_2023-03-20 09:28:10
4b1b11,HBKGN,2023-03-20T09:59:33Z,2023-03-20,2023-03-20T10:38:46Z,2023-03-20,LSGL,LSZB,4b1b11_2023-03-20 10:59:33
4b444f,HBZWP,2023-03-20T10:12:20Z,2023-03-20,2023-03-20T10:55:50Z,2023-03-20,LSGL,LSGT,4b444f_2023-03-20 11:12:20
4b43b1,RGA04,2023-03-20T10:40:38Z,2023-03-20,2023-03-20T10:51:45Z,2023-03-20,LSGL,LSGB,4b43b1_2023-03-20 11:40:38
4b28e3,HBPMP,2023-03-20T12:13:41Z,2023-03-20,2023-03-20T12:55:07Z,2023-03-20,LSGL,LSGL,4b28e3_2023-03-20 13:13:41
461fbd,FSF944J,2023-03-20T13:04:28Z,2023-03-20,2023-03-20T13:56:28Z,2023-03-20,LSGL,LSGC,461fbd_2023-03-20 14:04:28
4b0fc0,HBFZC,2023-03-20T13:32:44Z,2023-03-20,2023-03-20T14:35:24Z,2023-03-20,LSGL,LFPB,4b0fc0_2023-03-20 14:32:44
391a38,HBOJI,2023-03-20T14:43:31Z,2023-03-20,2023-03-20T15:25:33Z,2023-03-20,LSGL,LSGL,391a38_2023-03-20 15:43:31
4b1bdd,HBKOJ,2023-03-20T16:44:07Z,2023-03-20,2023-03-20T17:24:28Z,2023-03-20,LSGL,LSGL,4b1bdd_2023-03-20 17:44:07
46208f,FSF827R,2023-03-20T17:13:36Z,2023-03-20,2023-03-20T18:16:48Z,2023-03-20,LSGL,LFPB,46208f_2023-03-20 18:13:36
