ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4271,HBZEF,2023-04-13T05:28:00Z,2023-04-13,2023-04-13T05:43:23Z,2023-04-13,LSGL,LSGB,4b4271_2023-04-13 07:28:00
4b1bdd,HBKOJ,2023-04-13T07:15:51Z,2023-04-13,2023-04-13T08:15:25Z,2023-04-13,LSGL,LSGL,4b1bdd_2023-04-13 09:15:51
46316e,FSF101W,2023-04-13T08:14:10Z,2023-04-13,2023-04-13T09:16:40Z,2023-04-13,LSGL,LFPB,46316e_2023-04-13 10:14:10
4b28e3,HBPMP,2023-04-13T08:21:18Z,2023-04-13,2023-04-13T08:57:13Z,2023-04-13,LSGL,LSGL,4b28e3_2023-04-13 10:21:18
4b43b1,RGA04,2023-04-13T09:07:54Z,2023-04-13,2023-04-13T09:24:29Z,2023-04-13,LSGL,LSGG,4b43b1_2023-04-13 11:07:54
4b43b1,RGA04,2023-04-13T11:49:50Z,2023-04-13,2023-04-13T12:00:54Z,2023-04-13,LSGL,LSGP,4b43b1_2023-04-13 13:49:50
391a38,HBOJI,2023-04-13T12:32:39Z,2023-04-13,2023-04-13T13:36:14Z,2023-04-13,LSGL,LSGL,391a38_2023-04-13 14:32:39
4b1bdd,HBKOJ,2023-04-13T12:33:50Z,2023-04-13,2023-04-13T12:49:39Z,2023-04-13,LSGL,LSGL,4b1bdd_2023-04-13 14:33:50
3e1e8f,DICTR,2023-04-13T13:28:08Z,2023-04-13,2023-04-13T14:04:36Z,2023-04-13,LSGL,EDTD,3e1e8f_2023-04-13 15:28:08
4b418d,BS100,2023-04-13T13:37:28Z,2023-04-13,2023-04-13T14:36:24Z,2023-04-13,LSGL,LSGL,4b418d_2023-04-13 15:37:28
3e191a,DIARY,2023-04-13T15:00:09Z,2023-04-13,2023-04-13T16:37:26Z,2023-04-13,LSGL,EDGS,3e191a_2023-04-13 17:00:09
4b418d,BS100,2023-04-13T15:21:03Z,2023-04-13,2023-04-13T15:39:44Z,2023-04-13,LSGL,LSGL,4b418d_2023-04-13 17:21:03
4b1bdd,HBKOJ,2023-04-13T15:31:45Z,2023-04-13,2023-04-13T16:37:32Z,2023-04-13,LSGL,LSGL,4b1bdd_2023-04-13 17:31:45
4b418d,BS100,2023-04-13T16:08:31Z,2023-04-13,2023-04-13T16:40:18Z,2023-04-13,LSGL,LSGL,4b418d_2023-04-13 18:08:31
