ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b3200,HBSYI,2023-02-18T07:10:49Z,2023-02-18,2023-02-18T07:59:41Z,2023-02-18,LSGL,LSGL,4b3200_2023-02-18 08:10:49
46316e,FSF721J,2023-02-18T08:11:41Z,2023-02-18,2023-02-18T08:42:59Z,2023-02-18,LSGL,LSZS,46316e_2023-02-18 09:11:41
391a38,HBOJI,2023-02-18T08:42:43Z,2023-02-18,2023-02-18T09:43:26Z,2023-02-18,LSGL,LSGB,391a38_2023-02-18 09:42:43
460812,FSF780U,2023-02-18T08:44:33Z,2023-02-18,2023-02-18T09:50:29Z,2023-02-18,LSGL,LFPB,460812_2023-02-18 09:44:33
4b1bdd,HBKOJ,2023-02-18T10:08:12Z,2023-02-18,2023-02-18T11:59:10Z,2023-02-18,LSGL,LSGL,4b1bdd_2023-02-18 11:08:12
4b43b1,RGA04,2023-02-18T10:34:08Z,2023-02-18,2023-02-18T11:13:48Z,2023-02-18,LSGL,LSTZ,4b43b1_2023-02-18 11:34:08
4b2919,HBPOR,2023-02-18T10:36:48Z,2023-02-18,2023-02-18T10:50:59Z,2023-02-18,LSGL,LSGL,4b2919_2023-02-18 11:36:48
4b2919,HBPOR,2023-02-18T11:13:46Z,2023-02-18,2023-02-18T12:29:22Z,2023-02-18,LSGL,LSGL,4b2919_2023-02-18 12:13:46
4b4279,REGA15,2023-02-18T12:29:36Z,2023-02-18,2023-02-18T12:41:39Z,2023-02-18,LSGL,LSGB,4b4279_2023-02-18 13:29:36
4b0f7e,HBFWO,2023-02-18T12:36:22Z,2023-02-18,2023-02-18T13:02:01Z,2023-02-18,LSGL,LSZC,4b0f7e_2023-02-18 13:36:22
4b28e3,HBPMP,2023-02-18T12:53:19Z,2023-02-18,2023-02-18T14:21:46Z,2023-02-18,LSGL,LSGL,4b28e3_2023-02-18 13:53:19
4b1bdd,HBKOJ,2023-02-18T13:07:10Z,2023-02-18,2023-02-18T14:18:03Z,2023-02-18,LSGL,LSGL,4b1bdd_2023-02-18 14:07:10
4b43b2,RGA18,2023-02-18T13:59:24Z,2023-02-18,2023-02-18T14:14:29Z,2023-02-18,LSGL,LSGB,4b43b2_2023-02-18 14:59:24
4b4279,REGA15,2023-02-18T15:17:00Z,2023-02-18,2023-02-18T15:34:17Z,2023-02-18,LSGL,LSGG,4b4279_2023-02-18 16:17:00
4b43b2,RGA18,2023-02-18T15:54:00Z,2023-02-18,2023-02-18T16:05:31Z,2023-02-18,LSGL,LSGB,4b43b2_2023-02-18 16:54:00
4b4271,HBZEF,2023-02-18T22:08:38Z,2023-02-18,2023-02-18T22:23:57Z,2023-02-18,LSGL,LSGB,4b4271_2023-02-18 23:08:38
