ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43b1,RGA04,2023-04-13T23:03:30Z,2023-04-14,2023-04-13T23:14:04Z,2023-04-14,LSGP,LSGL,4b43b1_2023-04-14 01:03:30
4d02b5,JFA76D,2023-04-14T06:18:54Z,2023-04-14,2023-04-14T07:31:18Z,2023-04-14,NA,LSGL,4d02b5_2023-04-14 08:18:54
46208f,FSF101W,2023-04-14T06:59:56Z,2023-04-14,2023-04-14T07:11:34Z,2023-04-14,LSGG,LSGL,46208f_2023-04-14 08:59:56
4b418d,BS100,2023-04-14T08:21:30Z,2023-04-14,2023-04-14T09:34:00Z,2023-04-14,LSGL,LSGL,4b418d_2023-04-14 10:21:30
4b1af2,HBKFI,2023-04-14T08:44:10Z,2023-04-14,2023-04-14T09:40:33Z,2023-04-14,LSGL,LSGL,4b1af2_2023-04-14 10:44:10
4b1bdd,HBKOJ,2023-04-14T08:45:56Z,2023-04-14,2023-04-14T09:36:31Z,2023-04-14,LSGL,LSGL,4b1bdd_2023-04-14 10:45:56
4b0f56,HBFVA,2023-04-14T10:07:08Z,2023-04-14,2023-04-14T10:21:18Z,2023-04-14,LSGG,LSGL,4b0f56_2023-04-14 12:07:08
391a38,HBOJI,2023-04-14T10:31:49Z,2023-04-14,2023-04-14T10:48:16Z,2023-04-14,LSGK,LSGL,391a38_2023-04-14 12:31:49
461838,FSF350Y,2023-04-14T10:38:30Z,2023-04-14,2023-04-14T11:00:20Z,2023-04-14,NA,LSGL,461838_2023-04-14 12:38:30
4b2ee5,HBRTT,2023-04-14T11:03:21Z,2023-04-14,2023-04-14T11:27:12Z,2023-04-14,LSZB,LSGL,4b2ee5_2023-04-14 13:03:21
4b3200,HBSYI,2023-04-14T11:48:04Z,2023-04-14,2023-04-14T12:33:32Z,2023-04-14,LSGL,LSGL,4b3200_2023-04-14 13:48:04
4b28e3,HBPMP,2023-04-14T12:06:36Z,2023-04-14,2023-04-14T12:38:44Z,2023-04-14,LSZQ,LSGL,4b28e3_2023-04-14 14:06:36
391a38,HBOJI,2023-04-14T12:21:03Z,2023-04-14,2023-04-14T13:06:59Z,2023-04-14,LSGL,LSGL,391a38_2023-04-14 14:21:03
4b1af2,HBKFI,2023-04-14T15:03:04Z,2023-04-14,2023-04-14T15:34:51Z,2023-04-14,LSZQ,LSGL,4b1af2_2023-04-14 17:03:04
4b2964,HBPRO,2023-04-14T15:30:36Z,2023-04-14,2023-04-14T16:45:59Z,2023-04-14,LFMD,LSGL,4b2964_2023-04-14 17:30:36
4b43b1,RGA04,2023-04-14T16:23:02Z,2023-04-14,2023-04-14T16:38:22Z,2023-04-14,LSGE,LSGL,4b43b1_2023-04-14 18:23:02
