ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b43ab,RGA03,2022-10-21T01:58:00Z,2022-10-21,2022-10-21T02:18:25Z,2022-10-21,LSGL,LSZB,4b43ab_2022-10-21 03:58:00
460861,FSF531N,2022-10-21T06:46:27Z,2022-10-21,2022-10-21T10:39:38Z,2022-10-21,LSGL,LEMG,460861_2022-10-21 08:46:27
4b1b28,HBKHK,2022-10-21T07:12:04Z,2022-10-21,2022-10-21T07:57:01Z,2022-10-21,LSGL,LSZH,4b1b28_2022-10-21 09:12:04
4b43b2,HBZQO,2022-10-21T07:43:48Z,2022-10-21,2022-10-21T08:01:48Z,2022-10-21,LSGL,LSGB,4b43b2_2022-10-21 09:43:48
4b43ad,RGA04,2022-10-21T09:40:47Z,2022-10-21,2022-10-21T09:56:25Z,2022-10-21,LSGL,LSGC,4b43ad_2022-10-21 11:40:47
4d02dc,JFA08N,2022-10-21T11:23:03Z,2022-10-21,2022-10-21T12:22:33Z,2022-10-21,LSGL,LFPB,4d02dc_2022-10-21 13:23:03
391a38,HBOJI,2022-10-21T11:48:08Z,2022-10-21,2022-10-21T12:21:29Z,2022-10-21,LSGL,LSGL,391a38_2022-10-21 13:48:08
391a38,HBOJI,2022-10-21T12:49:17Z,2022-10-21,2022-10-21T13:26:42Z,2022-10-21,LSGL,LSGL,391a38_2022-10-21 14:49:17
44c06b,OOPCK,2022-10-21T13:13:47Z,2022-10-21,2022-10-21T14:25:45Z,2022-10-21,LSGL,EBCI,44c06b_2022-10-21 15:13:47
4b0f89,HBFWZ,2022-10-21T13:24:23Z,2022-10-21,2022-10-21T14:45:38Z,2022-10-21,LSGL,LFMN,4b0f89_2022-10-21 15:24:23
46316e,FSF142J,2022-10-21T13:55:47Z,2022-10-21,2022-10-21T15:32:47Z,2022-10-21,LSGL,LFIY,46316e_2022-10-21 15:55:47
a59785,N46CS,2022-10-21T14:16:38Z,2022-10-21,2022-10-21T15:16:39Z,2022-10-21,LSGL,EDMT,a59785_2022-10-21 16:16:38
