ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1bdd,HBKOJ,2022-09-21T06:24:35Z,2022-09-21,2022-09-21T07:36:20Z,2022-09-21,LSGL,LSGL,4b1bdd_2022-09-21 08:24:35
4b1af2,HBKFI,2022-09-21T07:22:40Z,2022-09-21,2022-09-21T08:13:29Z,2022-09-21,LSGL,LSGL,4b1af2_2022-09-21 09:22:40
46208f,OHMIP,2022-09-21T08:04:36Z,2022-09-21,2022-09-21T09:56:48Z,2022-09-21,EGLD,LSGL,46208f_2022-09-21 10:04:36
39ddbc,FJBLH,2022-09-21T09:23:40Z,2022-09-21,2022-09-21T09:42:56Z,2022-09-21,LFSP,LSGL,39ddbc_2022-09-21 11:23:40
4b1b8a,HBKLE,2022-09-21T11:30:00Z,2022-09-21,2022-09-21T12:02:42Z,2022-09-21,LSZG,LSGL,4b1b8a_2022-09-21 13:30:00
460cb6,FSF182Y,2022-09-21T13:39:22Z,2022-09-21,2022-09-21T14:39:44Z,2022-09-21,LFPB,LSGL,460cb6_2022-09-21 15:39:22
4b0f89,HBFWZ,2022-09-21T14:42:10Z,2022-09-21,2022-09-21T17:10:44Z,2022-09-21,EGNH,LSGL,4b0f89_2022-09-21 16:42:10
4b1af2,HBKFI,2022-09-21T15:03:03Z,2022-09-21,2022-09-21T15:19:12Z,2022-09-21,LSGT,LSGL,4b1af2_2022-09-21 17:03:03
4d02ad,JFA08K,2022-09-21T15:20:34Z,2022-09-21,2022-09-21T15:59:04Z,2022-09-21,LIMF,LSGL,4d02ad_2022-09-21 17:20:34
4b1bdd,HBKOJ,2022-09-21T15:22:00Z,2022-09-21,2022-09-21T15:52:42Z,2022-09-21,LSGL,LSGL,4b1bdd_2022-09-21 17:22:00
