ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4d02a8,JFA78H,2022-09-14T05:54:45Z,2022-09-14,2022-09-14T06:09:37Z,2022-09-14,LSGG,LSGL,4d02a8_2022-09-14 07:54:45
4b4271,HBZEF,2022-09-14T06:06:18Z,2022-09-14,2022-09-14T06:16:58Z,2022-09-14,LSGB,LSGL,4b4271_2022-09-14 08:06:18
4b1af2,HBKFI,2022-09-14T06:10:51Z,2022-09-14,2022-09-14T06:45:55Z,2022-09-14,LSGL,LSGL,4b1af2_2022-09-14 08:10:51
4b1c2b,HBKRJ,2022-09-14T09:50:30Z,2022-09-14,2022-09-14T10:33:03Z,2022-09-14,LSZR,LSGL,4b1c2b_2022-09-14 11:50:30
461838,FSF633W,2022-09-14T11:14:11Z,2022-09-14,2022-09-14T12:15:18Z,2022-09-14,LFPB,LSGL,461838_2022-09-14 13:14:11
461981,FSF972K,2022-09-14T12:22:15Z,2022-09-14,2022-09-14T13:19:01Z,2022-09-14,ELLX,LSGL,461981_2022-09-14 14:22:15
4b1b12,HBKGO,2022-09-14T12:22:45Z,2022-09-14,2022-09-14T13:24:28Z,2022-09-14,LSZB,LSGL,4b1b12_2022-09-14 14:22:45
4d02a8,JFA63Q,2022-09-14T13:56:37Z,2022-09-14,2022-09-14T15:08:57Z,2022-09-14,EDDF,LSGL,4d02a8_2022-09-14 15:56:37
4b1af2,HBKFI,2022-09-14T15:00:34Z,2022-09-14,2022-09-14T15:52:46Z,2022-09-14,LSGL,LSGL,4b1af2_2022-09-14 17:00:34
461fbd,FSF502X,2022-09-14T15:59:01Z,2022-09-14,2022-09-14T16:09:47Z,2022-09-14,LSGK,LSGL,461fbd_2022-09-14 17:59:01
4b43ad,RGA04,2022-09-14T19:20:01Z,2022-09-14,2022-09-14T19:38:15Z,2022-09-14,LSMP,LSGL,4b43ad_2022-09-14 21:20:01
