ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
460861,FSF460Y,2022-10-13T06:08:37Z,2022-10-13,2022-10-13T07:01:05Z,2022-10-13,LSGL,LFMN,460861_2022-10-13 08:08:37
462dd1,FSF661P,2022-10-13T06:31:09Z,2022-10-13,2022-10-13T07:15:41Z,2022-10-13,LSGL,LFLU,462dd1_2022-10-13 08:31:09
46208f,FSF778H,2022-10-13T06:35:33Z,2022-10-13,2022-10-13T06:58:48Z,2022-10-13,LSGL,NA,46208f_2022-10-13 08:35:33
4b0f89,HBFWZ,2022-10-13T08:05:48Z,2022-10-13,2022-10-13T09:03:13Z,2022-10-13,LSGL,LFMN,4b0f89_2022-10-13 10:05:48
4b3200,HBSYI,2022-10-13T09:45:21Z,2022-10-13,2022-10-13T10:18:57Z,2022-10-13,LSGL,LSGL,4b3200_2022-10-13 11:45:21
4b0f7e,HBFWO,2022-10-13T12:00:04Z,2022-10-13,2022-10-13T12:51:39Z,2022-10-13,LSGL,LFGJ,4b0f7e_2022-10-13 14:00:04
4b3200,HBSYI,2022-10-13T12:39:37Z,2022-10-13,2022-10-13T13:15:42Z,2022-10-13,LSGL,LSGL,4b3200_2022-10-13 14:39:37
4ca41c,IRL281,2022-10-13T14:33:39Z,2022-10-13,2022-10-13T17:52:52Z,2022-10-13,LSGL,EIME,4ca41c_2022-10-13 16:33:39
4ca41c,IRL281,2022-10-13T14:33:57Z,2022-10-13,2022-10-13T17:53:35Z,2022-10-13,LSGL,NA,4ca41c_2022-10-13 16:33:57
4b1bfd,HBKPP,2022-10-13T14:53:02Z,2022-10-13,2022-10-13T15:28:41Z,2022-10-13,LSGL,LSGL,4b1bfd_2022-10-13 16:53:02
3d4d77,DFBOX,2022-10-13T15:03:43Z,2022-10-13,2022-10-13T16:00:20Z,2022-10-13,LSGL,EDMO,3d4d77_2022-10-13 17:03:43
4b43ad,RGA04,2022-10-13T15:16:10Z,2022-10-13,2022-10-13T15:31:18Z,2022-10-13,LSGL,LSGY,4b43ad_2022-10-13 17:16:10
4b1bdd,HBKOJ,2022-10-13T15:44:22Z,2022-10-13,2022-10-13T16:30:45Z,2022-10-13,LSGL,LSGL,4b1bdd_2022-10-13 17:44:22
391a38,HBOJI,2022-10-13T15:50:19Z,2022-10-13,2022-10-13T16:38:24Z,2022-10-13,LSGL,LSGL,391a38_2022-10-13 17:50:19
