ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b1af2,HBKFI,2022-11-06T08:50:53Z,2022-11-06,2022-11-06T09:15:14Z,2022-11-06,LSGL,LSGL,4b1af2_2022-11-06 09:50:53
46316e,FSF599A,2022-11-06T09:01:02Z,2022-11-06,2022-11-06T09:56:07Z,2022-11-06,LIPB,LSGL,46316e_2022-11-06 10:01:02
4b1af2,HBKFI,2022-11-06T09:51:11Z,2022-11-06,2022-11-06T10:15:22Z,2022-11-06,LSGL,LSGL,4b1af2_2022-11-06 10:51:11
4b43ad,RGA04,2022-11-06T10:23:31Z,2022-11-06,2022-11-06T10:33:48Z,2022-11-06,LSMP,LSGL,4b43ad_2022-11-06 11:23:31
4b3200,HBSYI,2022-11-06T11:11:06Z,2022-11-06,2022-11-06T11:31:33Z,2022-11-06,LSGL,LSGL,4b3200_2022-11-06 12:11:06
4b1af2,HBKFI,2022-11-06T12:09:23Z,2022-11-06,2022-11-06T13:04:15Z,2022-11-06,LSGL,LSGL,4b1af2_2022-11-06 13:09:23
39348f,FGNEP,2022-11-06T14:05:36Z,2022-11-06,2022-11-06T14:23:59Z,2022-11-06,LFHZ,LSGL,39348f_2022-11-06 15:05:36
391a38,HBOJI,2022-11-06T14:07:35Z,2022-11-06,2022-11-06T14:59:13Z,2022-11-06,LSGC,LSGL,391a38_2022-11-06 15:07:35
4b43ab,RGA03,2022-11-06T15:53:41Z,2022-11-06,2022-11-06T16:12:09Z,2022-11-06,LSGC,LSGL,4b43ab_2022-11-06 16:53:41
4b43ad,RGA04,2022-11-06T16:08:07Z,2022-11-06,2022-11-06T16:57:28Z,2022-11-06,LSGL,LSGL,4b43ad_2022-11-06 17:08:07
4b43ad,RGA04,2022-11-06T21:10:13Z,2022-11-06,2022-11-06T21:29:11Z,2022-11-06,LSGE,LSGL,4b43ad_2022-11-06 22:10:13
