ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b44a5,HBZZX,2023-04-11T07:48:52Z,2023-04-11,2023-04-11T08:27:58Z,2023-04-11,LSGT,LSGL,4b44a5_2023-04-11 09:48:52
4b444f,HBZWP,2023-04-11T08:32:06Z,2023-04-11,2023-04-11T08:56:27Z,2023-04-11,LSGB,LSGL,4b444f_2023-04-11 10:32:06
46316e,FSF549E,2023-04-11T08:46:10Z,2023-04-11,2023-04-11T10:37:12Z,2023-04-11,LIRZ,LSGL,46316e_2023-04-11 10:46:10
4b0f7e,HBFWO,2023-04-11T08:58:49Z,2023-04-11,2023-04-11T09:56:49Z,2023-04-11,ELLX,LSGL,4b0f7e_2023-04-11 10:58:49
391a38,HBOJI,2023-04-11T12:32:44Z,2023-04-11,2023-04-11T13:52:25Z,2023-04-11,LSGL,LSGL,391a38_2023-04-11 14:32:44
4b1bdd,HBKOJ,2023-04-11T12:42:13Z,2023-04-11,2023-04-11T14:16:08Z,2023-04-11,LSGL,LSGL,4b1bdd_2023-04-11 14:42:13
4d02d8,JFA17D,2023-04-11T13:15:08Z,2023-04-11,2023-04-11T14:17:27Z,2023-04-11,LFTZ,LSGL,4d02d8_2023-04-11 15:15:08
391a38,HBOJI,2023-04-11T15:34:30Z,2023-04-11,2023-04-11T15:51:46Z,2023-04-11,LSGL,LSGL,391a38_2023-04-11 17:34:30
4b43b1,RGA04,2023-04-11T18:23:54Z,2023-04-11,2023-04-11T18:33:59Z,2023-04-11,LSGB,LSGL,4b43b1_2023-04-11 20:23:54
4b43b2,RGA18,2023-04-11T20:01:33Z,2023-04-11,2023-04-11T20:11:46Z,2023-04-11,LSGP,LSGL,4b43b2_2023-04-11 22:01:33
