ICAO24,call_sign,departure_time,departure_date,arrival_time,arrival_date,departure_airport_ICAO,destination_airport_ICAO,id
4b4271,HBZEF,2023-04-07T04:11:31Z,2023-04-07,2023-04-07T04:27:50Z,2023-04-07,LSGL,LSGB,4b4271_2023-04-07 06:11:31
4b1bdd,HBKOJ,2023-04-07T08:25:28Z,2023-04-07,2023-04-07T09:21:54Z,2023-04-07,LSGL,LSGL,4b1bdd_2023-04-07 10:25:28
461fbd,FSF214N,2023-04-07T09:24:16Z,2023-04-07,2023-04-07T10:15:45Z,2023-04-07,LSGL,LFGJ,461fbd_2023-04-07 11:24:16
4b1bdd,HBKOJ,2023-04-07T10:38:48Z,2023-04-07,2023-04-07T10:54:29Z,2023-04-07,LSGL,LSGY,4b1bdd_2023-04-07 12:38:48
391a38,HBOJI,2023-04-07T11:38:26Z,2023-04-07,2023-04-07T12:22:28Z,2023-04-07,LSGL,LSGL,391a38_2023-04-07 13:38:26
4b1af2,HBKFI,2023-04-07T11:43:45Z,2023-04-07,2023-04-07T12:00:29Z,2023-04-07,LSGL,LSTO,4b1af2_2023-04-07 13:43:45
4b4271,HBZEF,2023-04-07T11:59:16Z,2023-04-07,2023-04-07T12:14:58Z,2023-04-07,LSGL,LSGB,4b4271_2023-04-07 13:59:16
461838,FSF462F,2023-04-07T12:35:17Z,2023-04-07,2023-04-07T12:45:45Z,2023-04-07,LSGL,LSGB,461838_2023-04-07 14:35:17
44081c,OEFAX,2023-04-07T13:35:54Z,2023-04-07,2023-04-07T14:16:48Z,2023-04-07,LSGL,LSGL,44081c_2023-04-07 15:35:54
4b1bdd,HBKOJ,2023-04-07T13:48:45Z,2023-04-07,2023-04-07T14:14:27Z,2023-04-07,LSGL,LSGL,4b1bdd_2023-04-07 15:48:45
